871.01 	260.013 	7.89637e+21 	1.1537e+22 	0 	9.35514e+20 	1.25985e+20 	1 	0 	0 	1 	0.7 	0 	0 	
876.703 	260.013 	8.00027e+21 	1.16888e+22 	0 	9.47823e+20 	1.27642e+20 	1 	0 	0 	1 	0.7 	0 	0 	
882.396 	260.013 	8.10484e+21 	1.18416e+22 	0 	9.60212e+20 	1.29311e+20 	1 	0 	0 	1 	0.7 	0 	0 	
888.089 	260.013 	8.2101e+21 	1.19954e+22 	0 	9.72683e+20 	1.3099e+20 	1 	0 	0 	1 	0.7 	0 	0 	
893.782 	260.013 	8.31603e+21 	1.21501e+22 	0 	9.85233e+20 	1.3268e+20 	1 	0 	0 	1 	0.7 	0 	0 	
899.475 	260.013 	8.42265e+21 	1.23059e+22 	0 	9.97864e+20 	1.34381e+20 	1 	0 	0 	1 	0.7 	0 	0 	
905.168 	260.013 	8.52994e+21 	1.24627e+22 	0 	1.01058e+21 	1.36093e+20 	1 	0 	0 	1 	0.7 	0 	0 	
910.86 	260.013 	8.63792e+21 	1.26204e+22 	0 	1.02337e+21 	1.37816e+20 	1 	0 	0 	1 	0.7 	0 	0 	
916.553 	260.013 	8.74657e+21 	1.27792e+22 	0 	1.03624e+21 	1.39549e+20 	1 	0 	0 	1 	0.7 	0 	0 	
922.246 	260.013 	8.8559e+21 	1.29389e+22 	0 	1.04919e+21 	1.41294e+20 	1 	0 	0 	1 	0.7 	0 	0 	
927.939 	260.013 	8.96591e+21 	1.30996e+22 	0 	1.06223e+21 	1.43049e+20 	1 	0 	0 	1 	0.7 	0 	0 	
933.632 	260.013 	9.0766e+21 	1.32613e+22 	0 	1.07534e+21 	1.44815e+20 	1 	0 	0 	1 	0.7 	0 	0 	
939.325 	260.013 	9.18796e+21 	1.34241e+22 	0 	1.08853e+21 	1.46592e+20 	1 	0 	0 	1 	0.7 	0 	0 	
945.018 	260.013 	9.30001e+21 	1.35878e+22 	0 	1.10181e+21 	1.4838e+20 	1 	0 	0 	1 	0.7 	0 	0 	
950.711 	260.013 	9.41274e+21 	1.37525e+22 	0 	1.11516e+21 	1.50178e+20 	1 	0 	0 	1 	0.7 	0 	0 	
956.403 	260.013 	9.52614e+21 	1.39182e+22 	0 	1.1286e+21 	1.51987e+20 	1 	0 	0 	1 	0.7 	0 	0 	
962.096 	260.013 	9.64023e+21 	1.40848e+22 	0 	1.14212e+21 	1.53808e+20 	1 	0 	0 	1 	0.7 	0 	0 	
967.789 	260.013 	9.75499e+21 	1.42525e+22 	0 	1.15571e+21 	1.55639e+20 	1 	0 	0 	1 	0.7 	0 	0 	
973.482 	260.013 	9.87043e+21 	1.44212e+22 	0 	1.16939e+21 	1.5748e+20 	1 	0 	0 	1 	0.7 	0 	0 	
